"vintage","target_year","h","forecast","rlz","e"
2009 Q3,2009,19.5,1.40047888680711,1.17324963184713,-0.227229254959979
2009 Q3,2010,71.5,1.40981818181818,0.95445091134669,-0.455367270471488
2009 Q4,2009,6.5,1.29004454707402,1.17324963184713,-0.116794915226895
2009 Q4,2010,58.5,1.16281186237375,0.95445091134669,-0.208360951027055
2010 Q1,2010,45.5,1.05636722291316,0.95445091134669,-0.101916311566466
2010 Q1,2011,97.5,1.6116249777979,2.07792324792061,0.466298270122711
2010 Q2,2010,32.5,0.904091739524625,0.95445091134669,0.0503591718220656
2010 Q2,2011,84.5,1.67395566279595,2.07792324792061,0.403967585124664
2010 Q3,2010,19.5,0.901859183710709,0.95445091134669,0.0525917276359809
2010 Q3,2011,71.5,1.45018470868827,2.07792324792061,0.627738539232343
2010 Q4,2010,6.5,1.04855042055137,0.95445091134669,-0.0940995092046792
2010 Q4,2011,58.5,1.60299871622879,2.07792324792061,0.47492453169182
2011 Q1,2011,45.5,1.31004366812227,2.07792324792061,0.767879579798347
2011 Q1,2012,97.5,1.49999108050733,1.75709409097726,0.257103010469921
2011 Q2,2011,32.5,1.68595116000632,2.07792324792061,0.391972087914294
2011 Q2,2012,84.5,1.70856093263061,1.75709409097726,0.0485331583466417
2011 Q3,2011,19.5,2.04508548404171,2.07792324792061,0.032837763878899
2011 Q3,2012,71.5,2.10973220694215,1.75709409097726,-0.352638115964891
2011 Q4,2011,6.5,2.16193206772058,2.07792324792061,-0.084008819799966
2011 Q4,2012,58.5,1.9400352733686,1.75709409097726,-0.182941182391341
2012 Q1,2012,45.5,1.63110317787776,1.75709409097726,0.125990913099499
2012 Q1,2013,97.5,1.95163210597204,1.38941794910863,-0.562214156863413
2012 Q2,2012,32.5,1.72867500601077,1.75709409097726,0.0284190849664889
2012 Q2,2013,84.5,1.9993495088792,1.38941794910863,-0.609931559770575
2012 Q3,2012,19.5,1.7032874948178,1.75709409097726,0.0538065961594503
2012 Q3,2013,71.5,1.82627927146574,1.38941794910863,-0.436861322357112
2012 Q4,2012,6.5,1.84865351198299,1.75709409097726,-0.0915594210057358
2012 Q4,2013,58.5,1.95219668678247,1.38941794910863,-0.562778737673844
2013 Q1,2013,45.5,1.69910108268825,1.38941794910863,-0.309683133579626
2013 Q1,2014,97.5,2.10618550286351,1.4706399005052,-0.635545602358309
2013 Q2,2013,32.5,1.56212761347633,1.38941794910863,-0.172709664367697
2013 Q2,2014,84.5,1.92371362744262,1.4706399005052,-0.453073726937416
2013 Q3,2013,19.5,1.42084412616181,1.38941794910863,-0.0314261770531781
2013 Q3,2014,71.5,1.72995305164319,1.4706399005052,-0.259313151137988
2013 Q4,2013,6.5,1.42084412616181,1.38941794910863,-0.0314261770531781
2013 Q4,2014,58.5,1.68122065727699,1.4706399005052,-0.210580756771788
2014 Q1,2014,45.5,1.60284407375056,1.4706399005052,-0.132204173245355
2014 Q1,2015,97.5,1.97368116960253,0.994995123925876,-0.978686045676653
2014 Q2,2014,32.5,1.54429113754658,1.4706399005052,-0.0736512370413769
2014 Q2,2015,84.5,2.00138351727825,0.994995123925876,-1.00638839335237
2014 Q3,2014,19.5,1.62344217333361,1.4706399005052,-0.152802272828411
2014 Q3,2015,71.5,1.94815072262822,0.994995123925876,-0.953155598702345
2014 Q4,2014,6.5,1.55589438749102,1.4706399005052,-0.0852544869858165
2014 Q4,2015,58.5,1.75276752767527,0.994995123925876,-0.757772403749393
2015 Q1,2015,45.5,1.13009999169044,0.994995123925876,-0.135104867764569
2015 Q1,2016,97.5,1.76969497776926,1.32115137672019,-0.448543601049071
2015 Q2,2015,32.5,0.935055703138163,0.994995123925876,0.0599394207877126
2015 Q2,2016,84.5,1.86486006918339,1.32115137672019,-0.543708692463202
2015 Q3,2015,19.5,1.09628866358768,0.994995123925876,-0.101293539661805
2015 Q3,2016,71.5,1.76947661932046,1.32115137672019,-0.448325242600271
2015 Q4,2015,6.5,1.01753546653909,0.994995123925876,-0.0225403426132107
2015 Q4,2016,58.5,1.6860655737705,1.32115137672019,-0.364914197050313
2016 Q1,2016,45.5,1.35494714212188,1.32115137672019,-0.0337957654016963
2016 Q1,2017,97.5,1.92499027079108,1.80175733043736,-0.12323294035371
2016 Q2,2016,32.5,1.29469927971051,1.32115137672019,0.0264520970096789
2016 Q2,2017,84.5,1.8493106338284,1.80175733043736,-0.0475533033910363
2016 Q3,2016,19.5,1.30115114944489,1.32115137672019,0.0200002272753019
2016 Q3,2017,71.5,1.90002692273176,1.80175733043736,-0.0982695922943921
2016 Q4,2016,6.5,1.31196945419835,1.32115137672019,0.00918192252184147
2016 Q4,2017,58.5,1.89381193249577,1.80175733043736,-0.0920546020584037
2017 Q1,2017,45.5,2.00750098697198,1.80175733043736,-0.205743656534612
2017 Q1,2018,97.5,2.18815474441768,2.22895487194455,0.0408001275268743
2017 Q2,2017,32.5,1.99195608822731,1.80175733043736,-0.190198757789947
2017 Q2,2018,84.5,2.05153830183301,2.22895487194455,0.177416570111543
2017 Q3,2017,19.5,1.7008768701927,1.80175733043736,0.100880460244669
2017 Q3,2018,71.5,1.86402221788815,2.22895487194455,0.364932654056396
2017 Q4,2017,6.5,1.7779732361626,1.80175733043736,0.0237840942747636
2017 Q4,2018,58.5,1.89232804232804,2.22895487194455,0.33662682961651
2018 Q1,2018,45.5,2.0272158622544,2.22895487194455,0.201739009690146
2018 Q1,2019,97.5,2.10238157577518,1.7903774854086,-0.312004090366578
2018 Q2,2018,32.5,2.00449636323562,2.22895487194455,0.22445850870893
2018 Q2,2019,84.5,2.11221224803066,1.7903774854086,-0.321834762622055
2018 Q3,2018,19.5,2.29909178717107,2.22895487194455,-0.0701369152265183
2018 Q3,2019,71.5,2.2574293653295,1.7903774854086,-0.467051879920901
2018 Q4,2018,6.5,2.24924547225446,2.22895487194455,-0.0202906003099068
2018 Q4,2019,58.5,2.19002640463795,1.7903774854086,-0.399648919229349
2019 Q1,2019,45.5,2.05052679279482,1.7903774854086,-0.260149307386224
2019 Q1,2020,97.5,2.07371225577265,1.16277775675597,-0.910934499016681
2019 Q2,2019,32.5,1.78486052165874,1.7903774854086,0.00551696374985799
2019 Q2,2020,84.5,1.99038290293856,1.16277775675597,-0.827605146182591
2019 Q3,2019,19.5,1.82661535987607,1.7903774854086,-0.0362378744674658
2019 Q3,2020,71.5,1.96702788305843,1.16277775675597,-0.804250126302454
2019 Q4,2019,6.5,1.79400127285534,1.7903774854086,-0.00362378744673886
2019 Q4,2020,58.5,1.89663765329916,1.16277775675597,-0.733859896543189
2020 Q1,2020,45.5,1.79889282472098,1.16277775675597,-0.636115067965003
2020 Q1,2021,97.5,1.9192300698029,4.16453278412875,2.24530271432585
2020 Q2,2020,32.5,1.20180154519885,1.16277775675597,-0.039023788442875
2020 Q2,2021,84.5,1.48858996888253,4.16453278412875,2.67594281524622
2020 Q3,2020,19.5,0.874976906931033,1.16277775675597,0.287800849824939
2020 Q3,2021,71.5,1.31668137687555,4.16453278412875,2.8478514072532
2020 Q4,2020,6.5,1.14207746361311,1.16277775675597,0.0207002931428648
2020 Q4,2021,58.5,1.82781690140846,4.16453278412875,2.33671588272029
2021 Q1,2021,45.5,1.89710292567763,4.16453278412875,2.26742985845112
2021 Q1,2022,97.5,2.02437751989138,6.9538400736608,4.92946255376942
2021 Q2,2021,32.5,2.68171346973441,4.16453278412875,1.48281931439434
2021 Q2,2022,84.5,2.28335746115335,6.9538400736608,4.67048261250745
2021 Q3,2021,19.5,3.55357931778768,4.16453278412875,0.610953466341075
2021 Q3,2022,71.5,2.66857187976781,6.9538400736608,4.28526819389299
2021 Q4,2021,6.5,3.89980679662652,4.16453278412875,0.26472598750223
2021 Q4,2022,58.5,3.3628684021023,6.9538400736608,3.5909716715585
2022 Q1,2022,45.5,4.59186171155582,6.9538400736608,2.36197836210498
2022 Q1,2023,97.5,2.32679375680394,NA,NA
2022 Q2,2022,32.5,6.09036167456462,6.9538400736608,0.863478399096175
2022 Q2,2023,84.5,2.98853683565752,NA,NA
2022 Q3,2022,19.5,6.9293318873665,6.9538400736608,0.0245081862943026
2022 Q3,2023,71.5,3.67557977002568,NA,NA
2022 Q4,2022,6.5,6.99685091676582,6.9538400736608,-0.0430108431050158
2022 Q4,2023,58.5,3.86712499724939,NA,NA
2023 Q1,2023,45.5,3.63277925518845,NA,NA
2023 Q1,2024,97.5,2.25856301952981,NA,NA
2023 Q2,2023,32.5,4.01590879169032,NA,NA
2023 Q2,2024,84.5,2.4676104870612,NA,NA
2023 Q3,2023,19.5,3.75298928475283,NA,NA
2023 Q3,2024,71.5,2.50000000000001,NA,NA
